postdate,Valdate,Details, Amount , UD1 
05-Nov-24,05-Nov-24,REF 100228650620 & 0000427157-252343,6400.00,100228650620
05-Nov-24,05-Nov-24,REF 240502803861 & 0000427167-252344,5100.00,240502803861
05-Nov-24,05-Nov-24,REF 403968337922 & 0000223006-236390,2100.00,403968337922
05-Nov-24,05-Nov-24,REF 074365496451 & 0000285472-236391,31940.00,074365496451
05-Nov-24,05-Nov-24,REF 878907080428 & 0000427167-252345,15700.00,878907080428
05-Nov-24,05-Nov-24,REF 754720383505 & 0000224003-236392,27400.00,754720383505
05-Nov-24,05-Nov-24,REF 967894791669 & 0000427167-252346,3500.00,967894791669
05-Nov-24,05-Nov-24,REF 746762951754 & 0000285471-236393,10400.00,746762951754
05-Nov-24,05-Nov-24,REF 828247417144 & 0000223006-236394,48100.00,828247417144
05-Nov-24,05-Nov-24,REF 689880342171 & 0000427157-252347,6600.00,689880342171
05-Nov-24,05-Nov-24,REF 443462002518 & 0000285471-236395,3900.00,443462002518
05-Nov-24,05-Nov-24,REF 390746490828 & 0000223006-236396,68100.00,390746490828
05-Nov-24,05-Nov-24,REF 537756458167 & 0000224004-252349,1650.00,537756458167
05-Nov-24,05-Nov-24,REF 075437748203 & 0000224003-252350,18900.00,075437748203
05-Nov-24,05-Nov-24,REF 023243541870 & 0000427167-252351,8600.00,023243541870
05-Nov-24,05-Nov-24,REF 322864939219 & 0000224004-252352,5050.00,322864939219
05-Nov-24,05-Nov-24,REF 325085081777 & 0000427164-252353,6100.00,325085081777
05-Nov-24,05-Nov-24,REF 153866842208 & 0000224003-252354,23000.00,153866842208
05-Nov-24,05-Nov-24,REF 321975035474 & 0000427167-252355,19600.00,321975035474
05-Nov-24,05-Nov-24,REF 928043283360 & 0000224003-252356,21500.00,928043283360
05-Nov-24,05-Nov-24,REF 753283870854 & 0000427167-252357,5100.00,753283870854
05-Nov-24,05-Nov-24,REF 212165483249 & 0000224003-252358,28000.00,212165483249
05-Nov-24,05-Nov-24,REF 081891455276 & 0000427167-252359,102800.00,081891455276
05-Nov-24,05-Nov-24,REF 966886715695 & 0000224003-252360,28000.00,966886715695
05-Nov-24,05-Nov-24,REF 040006584135 & 0000223006-236397,9100.00,040006584135
05-Nov-24,05-Nov-24,REF 668232557202 & 0000285472-236398,6768.00,668232557202
05-Nov-24,05-Nov-24,REF 727047753388 & 0000224003-252361,21500.00,727047753388
05-Nov-24,05-Nov-24,REF 561068403161 & 0000223006-236399,45100.00,561068403161
05-Nov-24,05-Nov-24,REF 203524889606 & 0000285472-236400,10100.00,203524889606
05-Nov-24,05-Nov-24,REF 144353352053 & 0000100787-252362,3000.00,144353352053
05-Nov-24,05-Nov-24,REF 130580780136 & 0000224003-252363,6100.00,130580780136
05-Nov-24,05-Nov-24,REF 626191041728 & 0000223006-236401,138500.00,626191041728
05-Nov-24,05-Nov-24,REF 947189511498 & 0000427164-252364,90100.00,947189511498
05-Nov-24,05-Nov-24,REF 453213208222 & 0000285471-236402,2980.00,453213208222
05-Nov-24,05-Nov-24,REF 903824746699 & 0000285473-236403,5668.00,903824746699
05-Nov-24,05-Nov-24,REF 198648690946 & 0000285472-236404,5100.00,198648690946
05-Nov-24,05-Nov-24,REF 853119348649 & 0000427167-252365,8600.00,853119348649
05-Nov-24,05-Nov-24,REF 930525026907 & 0000224003-252366,32200.00,930525026907
05-Nov-24,05-Nov-24,REF 509804579958 & 0000285471-236405,14200.00,509804579958
05-Nov-24,05-Nov-24,REF 181004206886 & 0000427167-252367,9600.00,181004206886
05-Nov-24,05-Nov-24,REF 066703980433 & 0000427164-252368,11945.00,066703980433
05-Nov-24,05-Nov-24,REF 866030773766 & 0000224003-252370,6100.00,866030773766
05-Nov-24,05-Nov-24,REF 024953917741 & 0000285472-236406,13950.00,024953917741
05-Nov-24,05-Nov-24,REF 490059358439 & 0000285471-236407,6100.00,490059358439
05-Nov-24,05-Nov-24,REF 099156117758 & 0000427167-252371,5100.00,099156117758
05-Nov-24,05-Nov-24,REF 706131985736 & 0000224003-252372,7300.00,706131985736
05-Nov-24,05-Nov-24,REF 506044721561 & 0000224002-252373,1250.00,506044721561
05-Nov-24,05-Nov-24,REF 529834369775 & 0000285471-236409,1279.00,529834369775
05-Nov-24,05-Nov-24,REF 873497995871 & 0000224003-252374,10300.00,873497995871
05-Nov-24,05-Nov-24,REF 767483868919 & 0000427164-252375,90100.00,767483868919
05-Nov-24,05-Nov-24,REF 051878350345 & 0000224004-252378,33100.00,051878350345
05-Nov-24,05-Nov-24,REF 344116183959 & 0000285471-236410,10100.00,344116183959
05-Nov-24,05-Nov-24,REF 331762548152 & 0000224003-252379,21500.00,331762548152
05-Nov-24,05-Nov-24,REF 059354636964 & 0000285471-236411,1050.00,059354636964
05-Nov-24,05-Nov-24,REF 434739092224 & 0000223006-236412,118300.00,434739092224
05-Nov-24,05-Nov-24,REF 749927041321 & 0000223006-236413,44600.00,749927041321
05-Nov-24,05-Nov-24,REF 719065821771 & 0000285471-236414,17770.00,719065821771
05-Nov-24,05-Nov-24,REF 658616026882 & 0000427164-252381,15100.00,658616026882
05-Nov-24,05-Nov-24,REF 229169940365 & 0000224004-252383,2700.00,229169940365
05-Nov-24,05-Nov-24,REF 843531086050 & 0000224003-252384,47300.00,843531086050
05-Nov-24,05-Nov-24,REF 052229211428 & 0000223006-236415,47100.00,052229211428
05-Nov-24,05-Nov-24,REF 389495800395 & 0000285472-236416,6414.00,389495800395
05-Nov-24,05-Nov-24,REF 076524317943 & 0000427164-252385,17600.00,076524317943
05-Nov-24,05-Nov-24,REF 941265154380 & 0000427164-252386,22600.00,941265154380
05-Nov-24,05-Nov-24,REF 619458644832 & 0000223006-236417,47100.00,619458644832
05-Nov-24,05-Nov-24,REF 114567994739 & 0000285471-236418,5188.00,114567994739
05-Nov-24,05-Nov-24,REF 178485625765 & 0000427164-252388,6100.00,178485625765
05-Nov-24,05-Nov-24,REF 359432869436 & 0000285472-236419,4600.00,359432869436
05-Nov-24,05-Nov-24,REF 000034361201 & 0000285472-236420,50200.00,000034361201
05-Nov-24,05-Nov-24,REF 536684978307 & 0000224010-252390,1800.00,536684978307
05-Nov-24,05-Nov-24,REF 403852957462 & 0000224003-252391,11300.00,403852957462
05-Nov-24,05-Nov-24,REF 329652791713 & 0000224010-252392,8050.00,329652791713
05-Nov-24,05-Nov-24,REF 386073892612 & 0000427164-252393,8580.00,386073892612
05-Nov-24,05-Nov-24,REF 515473666176 & 0000285472-236421,90440.00,515473666176
05-Nov-24,05-Nov-24,REF 957064473449 & 0000223006-236422,14100.00,957064473449
05-Nov-24,05-Nov-24,REF 591585475603 & 0000427164-252394,8100.00,591585475603
05-Nov-24,05-Nov-24,REF 699693203161 & 0000427164-252395,18100.00,699693203161
05-Nov-24,05-Nov-24,REF 745170432604 & 0000223006-236423,159850.00,745170432604
05-Nov-24,05-Nov-24,REF 164164414003 & 0000285471-236424,5135.00,164164414003
05-Nov-24,05-Nov-24,REF 824776274953 & 0000427158-252396,1100.00,824776274953
05-Nov-24,05-Nov-24,REF 195020093938 & 0000285472-236425,17600.00,195020093938
05-Nov-24,05-Nov-24,REF 072783928645 & 0000427164-252397,5600.00,072783928645
05-Nov-24,05-Nov-24,REF 863463560410 & 0000427164-252398,5100.00,863463560410
05-Nov-24,05-Nov-24,REF 588651451978 & 0000427164-252399,3500.00,588651451978
05-Nov-24,05-Nov-24,REF 456669676485 & 0000427164-252400,7600.00,456669676485
05-Nov-24,05-Nov-24,REF 442612653055 & 0000285471-236426,1050.00,442612653055
05-Nov-24,05-Nov-24,REF 960861023870 & 0000285472-236427,5100.00,960861023870
05-Nov-24,05-Nov-24,REF 674455447357 & 0000427167-252401,13100.00,674455447357
05-Nov-24,05-Nov-24,REF 732178425430 & 0000427167-252402,7600.00,732178425430
05-Nov-24,05-Nov-24,REF 397849162773 & 0000285472-236428,24343.00,397849162773
05-Nov-24,05-Nov-24,REF 513070430319 & 0000223006-236429,51100.00,513070430319
05-Nov-24,05-Nov-24,REF 333108174809 & 0000285472-236430,2600.00,333108174809
05-Nov-24,05-Nov-24,REF 433957411220 & 0000224004-252403,3450.00,433957411220
05-Nov-24,05-Nov-24,REF 961079491785 & 0000224004-252404,81850.00,961079491785
05-Nov-24,05-Nov-24,REF 135857543766 & 0000100787-252405,1100.00,135857543766
05-Nov-24,05-Nov-24,REF 900182415753 & 0000224003-252406,2700.00,900182415753
05-Nov-24,05-Nov-24,REF 743992073060 & 0000285471-236431,900.00,743992073060
05-Nov-24,05-Nov-24,REF 695148107134 & 0000285472-236432,30055.00,695148107134
05-Nov-24,05-Nov-24,REF 886537147757 & 0000224003-252407,31800.00,886537147757
05-Nov-24,05-Nov-24,REF 654781660264 & 0000427167-252409,20400.00,654781660264
05-Nov-24,05-Nov-24,REF 949720882512 & 0000224003-252410,57800.00,949720882512
05-Nov-24,05-Nov-24,REF 803902184414 & 0000285471-236433,1200.00,803902184414
05-Nov-24,05-Nov-24,REF 744627510581 & 0000224004-252411,2100.00,744627510581
05-Nov-24,05-Nov-24,REF 079020484307 & 0000427167-252412,16650.00,079020484307
05-Nov-24,05-Nov-24,REF 592496781574 & 0000285472-236435,1050.00,592496781574
05-Nov-24,05-Nov-24,REF 140511865154 & 0000427167-252413,7100.00,140511865154
05-Nov-24,05-Nov-24,REF 137261900228 & 0000427167-252414,3500.00,137261900228
05-Nov-24,05-Nov-24,REF 352652694095 & 0000427167-252415,5100.00,352652694095
05-Nov-24,05-Nov-24,REF 502733866505 & 0000427167-252416,7600.00,502733866505
05-Nov-24,05-Nov-24,REF 569354147750 & 0000223006-236439,5100.00,569354147750
05-Nov-24,05-Nov-24,REF 734092628363 & 0000224003-252417,42900.00,734092628363
05-Nov-24,05-Nov-24,REF 964803071679 & 0000427167-252418,7600.00,964803071679
05-Nov-24,05-Nov-24,REF 993753752497 & 0000427167-252419,6200.00,993753752497
05-Nov-24,05-Nov-24,REF 331148842006 & 0000285472-236440,50200.00,331148842006
05-Nov-24,05-Nov-24,REF 738434379411 & 0000427164-252420,15700.00,738434379411
05-Nov-24,05-Nov-24,REF 409949491523 & 0000285472-236441,54748.00,409949491523
05-Nov-24,05-Nov-24,REF 714372768565 & 0000285472-236444,3600.00,714372768565
05-Nov-24,05-Nov-24,REF 630799921155 & 0000285472-236446,9400.00,630799921155
05-Nov-24,05-Nov-24,REF 165868091659 & 0000285472-236447,530.00,165868091659
05-Nov-24,05-Nov-24,REF 029387569960 & 0000341062-252421,23400.00,029387569960
05-Nov-24,05-Nov-24,REF 283544287217 & 0000285471-236448,1600.00,283544287217
05-Nov-24,05-Nov-24,REF 151773550058 & 0000427164-252422,74150.00,151773550058
05-Nov-24,05-Nov-24,REF 727527986050 & 0000100787-236449,3100.00,727527986050
05-Nov-24,05-Nov-24,REF 498567762290 & 0000285472-236450,2100.00,498567762290
05-Nov-24,05-Nov-24,REF 741277652850 & 0000285472-236451,2100.00,741277652850
05-Nov-24,05-Nov-24,REF 881285037673 & 0000224010-252423,15850.00,881285037673
05-Nov-24,05-Nov-24,REF 068132768373 & 0000285472-236452,5100.00,068132768373
05-Nov-24,05-Nov-24,REF 170309581437 & 0000285472-236453,45310.00,170309581437
05-Nov-24,05-Nov-24,REF 879174166483 & 0000285472-236454,1050.00,879174166483
05-Nov-24,05-Nov-24,REF 966174816247 & 0000224004-236455,5835.00,966174816247
05-Nov-24,05-Nov-24,REF 031601399438 & 0000285472-236456,1050.00,031601399438
05-Nov-24,05-Nov-24,REF 172202902575 & 0000285472-236458,100000.00,172202902575
05-Nov-24,05-Nov-24,REF 101966611174 & 0000285472-236459,100000.00,101966611174
05-Nov-24,05-Nov-24,REF 937362406739 & 0000285471-236461,1710.00,937362406739
05-Nov-24,05-Nov-24,REF 317997237005 & 0000285472-236462,50000.00,317997237005
05-Nov-24,05-Nov-24,REF 571784062740 & 0000285471-236464,1200.00,571784062740
05-Nov-24,05-Nov-24,REF 659604684173 & 0000427164-252426,40100.00,659604684173
05-Nov-24,05-Nov-24,REF 747155854728 & 0000285472-236465,530.00,747155854728
05-Nov-24,05-Nov-24,REF 813209174416 & 0000285472-236466,4100.00,813209174416
05-Nov-24,05-Nov-24,REF 260110891115 & 0000285471-236467,259.00,260110891115
05-Nov-24,05-Nov-24,REF 723190657290 & 0000285471-236468,794.00,723190657290
05-Nov-24,05-Nov-24,REF 860753550751 & 0000427164-252427,10640.00,860753550751
05-Nov-24,05-Nov-24,REF 983415599488 & 0000285472-236469,10100.00,983415599488
05-Nov-24,05-Nov-24,REF 884807775797 & 0000285471-236470,1200.00,884807775797
05-Nov-24,05-Nov-24,REF 433225004249 & 0000224004-252428,14500.00,433225004249
05-Nov-24,05-Nov-24,REF 960730666588 & 0000223006-236471,1340.00,960730666588
05-Nov-24,05-Nov-24,REF 891773540048 & 0000427164-252429,15100.00,891773540048
05-Nov-24,05-Nov-24,REF 501086057991 & 0000224004-252430,4400.00,501086057991
05-Nov-24,05-Nov-24,REF 695050679215 & 0000224004-252431,8050.00,695050679215
05-Nov-24,05-Nov-24,REF 108206358025 & 0000224004-252432,21100.00,108206358025
05-Nov-24,05-Nov-24,REF 336258001734 & 0000285472-236473,20100.00,336258001734
05-Nov-24,05-Nov-24,REF 579722510735 & 0000224004-236474,3450.00,579722510735
05-Nov-24,05-Nov-24,REF 729805806724 & 0000285472-236475,86000.00,729805806724
05-Nov-24,05-Nov-24,REF 470278104705 & 0000544001-252433,10200.00,470278104705
05-Nov-24,05-Nov-24,REF 509476749937 & 0000285472-236476,5100.00,509476749937
05-Nov-24,05-Nov-24,REF 310849974966 & 0000285472-236477,3100.00,310849974966
05-Nov-24,05-Nov-24,REF 237782319990 & 0000100787-236478,7100.00,237782319990
05-Nov-24,05-Nov-24,REF 913019134494 & 0000427164-252434,5900.00,913019134494
05-Nov-24,05-Nov-24,REF 292151111199 & 0000223006-236479,15100.00,292151111199
05-Nov-24,05-Nov-24,REF 431637845548 & 0000224003-252435,7265.00,431637845548
05-Nov-24,05-Nov-24,REF 959973723647 & 0000285472-236480,50200.00,959973723647
05-Nov-24,05-Nov-24,REF 673583606266 & 0000285472-236481,35200.00,673583606266
05-Nov-24,05-Nov-24,REF 102069777474 & 0000100787-252436,7200.00,102069777474
05-Nov-24,05-Nov-24,REF 112596418505 & 0000285472-236482,45200.00,112596418505
05-Nov-24,05-Nov-24,REF 699556856176 & 0000285472-236483,4100.00,699556856176
05-Nov-24,05-Nov-24,REF 627073002500 & 0000427164-252437,60500.00,627073002500
05-Nov-24,05-Nov-24,REF 112217681984 & 0000427164-252438,65100.00,112217681984
05-Nov-24,05-Nov-24,REF 304951122431 & 0000427164-252439,66000.00,304951122431
05-Nov-24,05-Nov-24,REF 237223630481 & 0000224004-252440,10100.00,237223630481
05-Nov-24,05-Nov-24,REF 167144401827 & 0000224004-252441,18100.00,167144401827
05-Nov-24,05-Nov-24,REF 390634582757 & 0000285472-236485,35600.00,390634582757
05-Nov-24,05-Nov-24,REF 068558064554 & 0000427164-252443,19600.00,068558064554
05-Nov-24,05-Nov-24,REF 408734392661 & 0000224004-252444,62600.00,408734392661
05-Nov-24,05-Nov-24,REF 655995527017 & 0000224004-252445,60100.00,655995527017
05-Nov-24,05-Nov-24,REF 838659041562 & 0000224004-252446,5100.00,838659041562
05-Nov-24,05-Nov-24,REF 937339516629 & 0000522934-252447,10000.00,937339516629
05-Nov-24,05-Nov-24,REF 322294675559 & 0000224004-252448,1250.00,322294675559
05-Nov-24,05-Nov-24,REF 934547900751 & 0000285471-236486,35200.00,934547900751
05-Nov-24,05-Nov-24,REF 230823128063 & 0000427164-252449,4800.00,230823128063
05-Nov-24,05-Nov-24,REF 459622208777 & 0000427164-252450,40100.00,459622208777
05-Nov-24,05-Nov-24,REF 849457406880 & 0000285472-236487,18100.00,849457406880
05-Nov-24,05-Nov-24,REF 469042610624 & 0000285472-236488,51550.00,469042610624
05-Nov-24,05-Nov-24,REF 297979702499 & 0000285471-236489,6511.00,297979702499
05-Nov-24,05-Nov-24,REF 195577786924 & 0000285471-236490,4702.00,195577786924
05-Nov-24,05-Nov-24,REF 796052181200 & 0000224003-252451,18100.00,796052181200
05-Nov-24,05-Nov-24,REF 154110143374 & 0000100787-252452,10000.00,154110143374
05-Nov-24,05-Nov-24,REF 241936380238 & 0000285472-236491,1050.00,241936380238
05-Nov-24,05-Nov-24,REF 458384432462 & 0000285472-236492,100200.00,458384432462
05-Nov-24,05-Nov-24,REF 156829273110 & 0000285472-236493,5600.00,156829273110
05-Nov-24,05-Nov-24,REF 413523612035 & 0000100787-252453,1100.00,413523612035
05-Nov-24,05-Nov-24,REF 417200403210 & 0000902004-252454,3100.00,417200403210
05-Nov-24,05-Nov-24,REF 475744489455 & 0000427164-252455,1900.00,475744489455
05-Nov-24,05-Nov-24,REF 763708656487 & 0000224004-252456,1860.00,763708656487
05-Nov-24,05-Nov-24,REF 897052118905 & 0000285472-236494,10100.00,897052118905
05-Nov-24,05-Nov-24,REF 591432345975 & 0000285472-236495,1050.00,591432345975
05-Nov-24,05-Nov-24,REF 775772769764 & 0000224004-252458,5100.00,775772769764
05-Nov-24,05-Nov-24,REF 345609080352 & 0000224004-252459,6690.00,345609080352
05-Nov-24,05-Nov-24,REF 246276736696 & 0000224004-252460,2800.00,246276736696
05-Nov-24,05-Nov-24,REF 704240815519 & 0000224004-252461,7600.00,704240815519
05-Nov-24,05-Nov-24,REF 592077393219 & 0000427153-252462,5350.00,592077393219
05-Nov-24,05-Nov-24,REF 382882945931 & 0000427164-252463,16000.00,382882945931
05-Nov-24,05-Nov-24,REF 915861474203 & 0000427164-252464,13600.00,915861474203
05-Nov-24,05-Nov-24,REF 580329382664 & 0000224004-252465,12324.00,580329382664
05-Nov-24,05-Nov-24,REF 722317330262 & 0000427153-252466,13100.00,722317330262
05-Nov-24,05-Nov-24,REF 517843463410 & 0000224004-252467,3990.00,517843463410
05-Nov-24,05-Nov-24,REF 246727138753 & 0000224004-252468,12100.00,246727138753
05-Nov-24,05-Nov-24,REF 946268839589 & 0000224004-252469,6690.00,946268839589
05-Nov-24,05-Nov-24,REF 929164560142 & 0000427164-252471,1760.00,929164560142
05-Nov-24,05-Nov-24,REF 917138169325 & 0000224004-252472,1220.00,917138169325
05-Nov-24,05-Nov-24,REF 391172632989 & 0000427164-252473,4825.00,391172632989
05-Nov-24,05-Nov-24,REF 824932530728 & 0000427164-252474,10490.00,824932530728
05-Nov-24,05-Nov-24,REF 626040410687 & 0000427164-252475,2080.00,626040410687
06-Nov-24,06-Nov-24,REF 792503400131 & 0000427164-252476,1400.00,792503400131
06-Nov-24,06-Nov-24,REF 741138535579 & 0000427164-252477,910.00,741138535579
06-Nov-24,06-Nov-24,REF 236923712028 & 0000224004-252478,3150.00,236923712028
06-Nov-24,06-Nov-24,REF 185274013648 & 0000224004-236496,15100.00,185274013648
06-Nov-24,06-Nov-24,REF 462054170662 & 0000427164-252479,330.00,462054170662
06-Nov-24,06-Nov-24,REF 619751481409 & 0000224004-252480,5300.00,619751481409
06-Nov-24,06-Nov-24,REF 099279275001 & 0000427164-252481,330.00,099279275001
06-Nov-24,06-Nov-24,REF 979034939770 & 0000427164-252482,7175.00,979034939770
06-Nov-24,06-Nov-24,REF 300096428621 & 0000427164-252483,1760.00,300096428621
06-Nov-24,06-Nov-24,REF 703443110913 & 0000427164-252484,38000.00,703443110913
06-Nov-24,06-Nov-24,REF 224620765971 & 0000427164-252485,600.00,224620765971
06-Nov-24,06-Nov-24,REF 033318945424 & 0000427164-252486,3300.00,033318945424
06-Nov-24,06-Nov-24,REF 155004409341 & 0000285473-252488,19400.00,155004409341
06-Nov-24,06-Nov-24,REF 695022001190 & 0000427153-252489,6200.00,695022001190
06-Nov-24,06-Nov-24,REF 445842574798 & 0000427153-252490,15100.00,445842574798
06-Nov-24,06-Nov-24,REF 405870893602 & 0000285473-252491,35500.00,405870893602
06-Nov-24,06-Nov-24,REF 209414105113 & 0000285473-252492,6850.00,209414105113
06-Nov-24,06-Nov-24,REF 828989103976 & 0000285473-252493,56100.00,828989103976
06-Nov-24,06-Nov-24,REF 168300444081 & 0000285473-252494,6850.00,168300444081
06-Nov-24,06-Nov-24,REF 241363989060 & 0000285473-252495,530.00,241363989060
06-Nov-24,06-Nov-24,REF 305600849308 & 0000427153-252496,13100.00,305600849308
06-Nov-24,06-Nov-24,REF 674945969772 & 0000285473-252497,1700.00,674945969772
06-Nov-24,06-Nov-24,REF 657963850722 & 0000427153-252498,5350.00,657963850722
06-Nov-24,06-Nov-24,REF 829003047448 & 0000285473-252499,1050.00,829003047448
06-Nov-24,06-Nov-24,REF 096076555603 & 0000427164-252500,17100.00,096076555603
06-Nov-24,06-Nov-24,REF 169230103764 & 0000285473-252501,1600.00,169230103764
06-Nov-24,06-Nov-24,REF 874266683867 & 0000285473-252502,1050.00,874266683867
06-Nov-24,06-Nov-24,REF 164213482954 & 0000285472-252503,1700.00,164213482954
06-Nov-24,06-Nov-24,REF 076152387334 & 0000285473-252504,1700.00,076152387334
06-Nov-24,06-Nov-24,REF 029160102928 & 0000285471-252505,1200.00,029160102928
06-Nov-24,06-Nov-24,REF 286132875871 & 0000285472-252506,850.00,286132875871
06-Nov-24,06-Nov-24,REF 208750459606 & 0000285472-252507,6100.00,208750459606
06-Nov-24,06-Nov-24,REF 317109962314 & 0000285471-252508,1050.00,317109962314
06-Nov-24,06-Nov-24,REF 324336347082 & 0000223003-236497,3450.00,324336347082
06-Nov-24,06-Nov-24,REF 096318189714 & 0000223003-236498,3450.00,096318189714
06-Nov-24,06-Nov-24,REF 185338456813 & 0000285473-252509,1700.00,185338456813
06-Nov-24,06-Nov-24,REF 547458259757 & 0000285474-252510,35200.00,547458259757
06-Nov-24,06-Nov-24,REF 089262280412 & 0000285474-252511,50200.00,089262280412
06-Nov-24,06-Nov-24,REF 251053364058 & 0000285474-252512,45200.00,251053364058
06-Nov-24,06-Nov-24,REF 669395352354 & 0000223003-236501,5000.00,669395352354
06-Nov-24,06-Nov-24,REF 482704260544 & 0000285472-252513,15100.00,482704260544
06-Nov-24,06-Nov-24,REF 873059867034 & 0000223006-236502,67600.00,873059867034
06-Nov-24,06-Nov-24,REF 086841619888 & 0000285472-252514,5100.00,086841619888
06-Nov-24,06-Nov-24,REF 260387188077 & 0000285473-252515,1050.00,260387188077
06-Nov-24,06-Nov-24,REF 634399284379 & 0000285472-252516,35500.00,634399284379
06-Nov-24,06-Nov-24,REF 538058023775 & 0000285472-252517,6850.00,538058023775
